0 annotation: 67
1 annotation: 66
2 annotation: 64
3 annotation: 62
4 annotation: 62
5 annotation: 64
6 annotation: 64
7 annotation: 63
8 annotation: 62
9 annotation: 62
10 annotation: 61
11 annotation: 61
12 annotation: 62
13 annotation: 62
14 annotation: 63
15 annotation: 62
16 annotation: 63
17 annotation: 62
18 annotation: 62
19 annotation: 62
20 annotation: 63
21 annotation: 62
22 annotation: 61
23 annotation: 62
24 annotation: 62
  Annotated, PSIPP,   1,   0,   0,   133.717,   133.717,         0
Unannotated,  CCBS,  19,   0,  14,   254.432,  2613.638,        38
Unannotated, PSIPP,  19,   0,  14,   252.131,  2758.695,      4859
  Annotated, PSIPP,  19,   0,  15,   285.131,  3256.505,         2
Unannotated,  CCBS,  19,   0,  15,   287.966,  3237.111,     10593
Unannotated, PSIPP,  19,   0,  15,   285.131,  3256.505,      7011
  Annotated, PSIPP,  19,   0,  16,   244.673,  3196.808,         2
Unannotated, PSIPP,  19,   0,  16,   244.673,  3196.808,      6572
  Annotated, PSIPP,  19,   0,  17,   294.119,  3401.324,         2
Unannotated, PSIPP,  19,   0,  17,   294.119,  3401.324,      6642
  Annotated, PSIPP,  19,   0,  18,   283.800,  2938.039,         2
Unannotated, PSIPP,  19,   0,  18,   283.800,  2938.039,      5446
  Annotated, PSIPP,  19,   0,  19,   282.544,  3241.401,         2
Unannotated, PSIPP,  19,   0,  19,   282.544,  3241.401,      6548
  Annotated, PSIPP,  19,   0,  21,   297.972,  3692.358,         3
Unannotated,  CCBS,  19,   0,  21,   301.741,  3304.352,      7211
Unannotated, PSIPP,  19,   0,  21,   297.972,  3692.358,      6785
  Annotated, PSIPP,  19,   0,  22,   205.500,  2496.228,         1
Unannotated,  CCBS,  19,   0,  22,   205.500,  2455.608,       887
Unannotated, PSIPP,  19,   0,  22,   205.500,  2496.228,      5090
  Annotated, PSIPP,  19,   0,  23,   297.294,  3674.977,         3
Unannotated, PSIPP,  19,   0,  23,   297.294,  3674.977,      6987
  Annotated, PSIPP,  20,   0,   0,   290.218,  3343.832,         2
Unannotated, PSIPP,  20,   0,   0,   290.218,  3343.832,      6512
  Annotated, PSIPP,  20,   0,   1,   304.459,  3072.050,         2
Unannotated,  CCBS,  20,   0,   1,   299.141,  2909.113,       363
Unannotated, PSIPP,  20,   0,   1,   304.459,  3072.050,      5664
  Annotated, PSIPP,  20,   0,   2,   237.472,  2409.053,         1
Unannotated,  CCBS,  20,   0,   2,   238.726,  2272.290,        24
Unannotated, PSIPP,  20,   0,   2,   237.472,  2409.053,      4244
  Annotated, PSIPP,  20,   0,   3,   297.026,  2539.207,         2
Unannotated,  CCBS,  20,   0,   3,   297.738,  2473.309,        52
Unannotated, PSIPP,  20,   0,   3,   297.026,  2539.207,      4887
  Annotated, PSIPP,  20,   0,   4,   220.086,  2975.129,         2
Unannotated, PSIPP,  20,   0,   4,   220.086,  2975.129,      5703
  Annotated, PSIPP,  20,   0,   5,   287.734,  2874.501,         2
Unannotated, PSIPP,  20,   0,   5,   287.734,  2874.501,      5851
  Annotated, PSIPP,  20,   0,   6,   304.726,  2702.725,         2
Unannotated,  CCBS,  20,   0,   6,   298.359,  2456.945,      4924
Unannotated, PSIPP,  20,   0,   6,   304.726,  2702.725,      5260
  Annotated, PSIPP,  20,   0,   7,   280.753,  3758.381,         3
Unannotated, PSIPP,  20,   0,   7,   280.753,  3758.381,      6811
  Annotated, PSIPP,  20,   0,   9,   305.905,  2909.011,         2
Unannotated,  CCBS,  20,   0,   9,   305.905,  2807.700,       430
Unannotated, PSIPP,  20,   0,   9,   305.905,  2909.011,      5563
  Annotated, PSIPP,  20,   0,  11,   267.133,  2578.535,         1
Unannotated,  CCBS,  20,   0,  11,   268.916,  2464.470,      2723
Unannotated, PSIPP,  20,   0,  11,   267.133,  2578.535,      5143
  Annotated, PSIPP,  20,   0,  12,   284.936,  3546.657,         2
Unannotated,  CCBS,  20,   0,  12,   280.402,  3399.281,       726
Unannotated, PSIPP,  20,   0,  12,   284.936,  3546.657,      6987
  Annotated, PSIPP,  20,   0,  13,   315.636,  3658.891,         2
Unannotated, PSIPP,  20,   0,  13,   315.636,  3658.891,      7111
  Annotated, PSIPP,  20,   0,  14,   252.131,  2951.771,         2
Unannotated,  CCBS,  20,   0,  14,   254.432,  2806.715,       630
Unannotated, PSIPP,  20,   0,  14,   252.131,  2951.771,      5507
  Annotated, PSIPP,  20,   0,  15,   285.131,  3469.389,         2
Unannotated, PSIPP,  20,   0,  15,   285.131,  3469.389,      7317
  Annotated, PSIPP,  20,   0,  16,   247.982,  3444.790,         2
Unannotated, PSIPP,  20,   0,  16,   247.982,  3444.790,      6783
  Annotated, PSIPP,  20,   0,  17,   294.119,  3666.434,         2
Unannotated, PSIPP,  20,   0,  17,   294.119,  3666.434,      6793
  Annotated, PSIPP,  20,   0,  18,   283.800,  3028.272,         2
Unannotated, PSIPP,  20,   0,  18,   283.800,  3028.272,      5990
  Annotated, PSIPP,  20,   0,  19,   282.544,  3468.668,         2
Unannotated, PSIPP,  20,   0,  19,   282.544,  3468.668,      7195
  Annotated, PSIPP,  20,   0,  21,   297.972,  3812.302,         3
Unannotated, PSIPP,  20,   0,  21,   297.972,  3812.302,      7248
  Annotated, PSIPP,  20,   0,  22,   205.500,  2549.050,         1
Unannotated,  CCBS,  20,   0,  22,   205.500,  2508.429,       934
Unannotated, PSIPP,  20,   0,  22,   205.500,  2549.050,      5468
  Annotated, PSIPP,  20,   0,  23,   297.294,  3805.599,         3
Unannotated, PSIPP,  20,   0,  23,   297.294,  3805.599,      7165
  Annotated, PSIPP,  21,   0,   0,   290.218,  3523.492,         2
Unannotated, PSIPP,  21,   0,   0,   290.218,  3523.492,      6989
  Annotated, PSIPP,  21,   0,   2,   253.451,  2662.504,         2
Unannotated,  CCBS,  21,   0,   2,   252.197,  2525.741,        64
Unannotated, PSIPP,  21,   0,   2,   253.451,  2662.504,      4456
  Annotated, PSIPP,  21,   0,   3,   297.026,  2547.590,         2
Unannotated,  CCBS,  21,   0,   3,   298.341,  2482.295,        60
Unannotated, PSIPP,  21,   0,   3,   297.026,  2547.590,      5013
  Annotated, PSIPP,  21,   0,   4,   233.124,  3208.252,         2
Unannotated, PSIPP,  21,   0,   4,   233.124,  3208.252,      6000
  Annotated, PSIPP,  21,   0,   5,   287.734,  3109.655,         2
Unannotated, PSIPP,  21,   0,   5,   287.734,  3109.655,      6445
  Annotated, PSIPP,  21,   0,   6,   304.726,  2829.171,         2
Unannotated, PSIPP,  21,   0,   6,   304.726,  2829.171,      5541
  Annotated, PSIPP,  21,   0,   7,   280.753,  3931.001,         3
Unannotated, PSIPP,  21,   0,   7,   280.753,  3931.001,      7320
  Annotated, PSIPP,  21,   0,   9,   305.905,  3078.083,         2
Unannotated,  CCBS,  21,   0,   9,   305.905,  2976.773,       506
Unannotated, PSIPP,  21,   0,   9,   305.905,  3078.083,      5900
  Annotated, PSIPP,  21,   0,  11,   267.133,  2787.575,         2
Unannotated,  CCBS,  21,   0,  11,   271.009,  2669.628,      2576
Unannotated, PSIPP,  21,   0,  11,   267.133,  2787.575,      5299
  Annotated, PSIPP,  21,   0,  12,   284.936,  3688.887,         2
Unannotated,  CCBS,  21,   0,  12,   280.402,  3541.511,       725
Unannotated, PSIPP,  21,   0,  12,   284.936,  3688.887,      7091
  Annotated, PSIPP,  21,   0,  13,   315.636,  3812.630,         3
Unannotated, PSIPP,  21,   0,  13,   315.636,  3812.630,      7144
  Annotated, PSIPP,  21,   0,  14,   252.131,  3092.689,         2
Unannotated, PSIPP,  21,   0,  14,   252.131,  3092.689,      5736
  Annotated, PSIPP,  21,   0,  15,   285.131,  3557.187,         2
Unannotated, PSIPP,  21,   0,  15,   285.131,  3557.187,      7776
  Annotated, PSIPP,  21,   0,  16,   247.982,  3483.907,         3
Unannotated, PSIPP,  21,   0,  16,   247.982,  3483.907,      7441
  Annotated, PSIPP,  21,   0,  17,   294.119,  3805.645,         2
Unannotated, PSIPP,  21,   0,  17,   294.119,  3805.645,      7262
  Annotated, PSIPP,  21,   0,  18,   283.800,  3252.087,         2
Unannotated, PSIPP,  21,   0,  18,   283.800,  3252.087,      6181
  Annotated, PSIPP,  21,   0,  19,   282.544,  3729.771,         3
Unannotated, PSIPP,  21,   0,  19,   282.544,  3729.771,      7532
  Annotated, PSIPP,  21,   0,  21,   297.972,  3904.220,         3
Unannotated, PSIPP,  21,   0,  21,   297.972,  3904.220,      7430
  Annotated, PSIPP,  21,   0,  22,   227.883,  2776.933,         2
Unannotated, PSIPP,  21,   0,  22,   227.883,  2776.933,      5516
  Annotated, PSIPP,  21,   0,  23,   297.294,  4080.757,         4
Unannotated, PSIPP,  21,   0,  23,   297.294,  4080.757,      7441
  Annotated, PSIPP,  22,   0,   0,   290.218,  3734.360,         3
Unannotated, PSIPP,  22,   0,   0,   290.218,  3734.360,      7185
  Annotated, PSIPP,  22,   0,   2,   253.451,  2811.585,         2
Unannotated,  CCBS,  22,   0,   2,   252.197,  2674.822,        90
Unannotated, PSIPP,  22,   0,   2,   253.451,  2811.585,      4938
  Annotated, PSIPP,  22,   0,   3,   297.026,  2769.183,         2
Unannotated,  CCBS,  22,   0,   3,   298.341,  2699.675,        87
Unannotated, PSIPP,  22,   0,   3,   297.026,  2769.183,      5048
  Annotated, PSIPP,  22,   0,   4,   233.124,  3327.537,         2
Unannotated, PSIPP,  22,   0,   4,   233.124,  3327.537,      6379
  Annotated, PSIPP,  22,   0,   5,   287.734,  3244.968,         2
Unannotated, PSIPP,  22,   0,   5,   287.734,  3244.968,      6971
  Annotated, PSIPP,  22,   0,   6,   304.726,  3085.313,         2
Unannotated, PSIPP,  22,   0,   6,   304.726,  3085.313,      5732
  Annotated, PSIPP,  22,   0,   7,   280.753,  4090.118,         3
Unannotated, PSIPP,  22,   0,   7,   280.753,  4090.118,      7658
  Annotated, PSIPP,  22,   0,   9,   305.905,  3226.024,         2
Unannotated,  CCBS,  22,   0,   9,   305.905,  3124.713,       848
Unannotated, PSIPP,  22,   0,   9,   305.905,  3226.024,      6434
  Annotated, PSIPP,  22,   0,  11,   267.133,  2927.762,         2
Unannotated, PSIPP,  22,   0,  11,   267.133,  2927.762,      5769
  Annotated, PSIPP,  22,   0,  12,   284.936,  3790.071,         2
Unannotated,  CCBS,  22,   0,  12,   280.402,  3642.695,       830
Unannotated, PSIPP,  22,   0,  12,   284.936,  3790.071,      7494
  Annotated, PSIPP,  22,   0,  13,   315.636,  3952.622,         3
Unannotated, PSIPP,  22,   0,  13,   315.636,  3952.622,      7382
  Annotated, PSIPP,  22,   0,  14,   252.131,  3185.682,         2
Unannotated, PSIPP,  22,   0,  14,   252.131,  3185.682,      5973
  Annotated, PSIPP,  22,   0,  15,   285.131,  3625.283,         2
Unannotated, PSIPP,  22,   0,  15,   285.131,  3625.283,      8002
  Annotated, PSIPP,  22,   0,  16,   247.982,  3664.837,         3
Unannotated, PSIPP,  22,   0,  16,   247.982,  3664.837,      7555
  Annotated, PSIPP,  22,   0,  17,   294.119,  4053.976,         3
Unannotated, PSIPP,  22,   0,  17,   294.119,  4053.976,      7515
  Annotated, PSIPP,  22,   0,  18,   283.800,  3450.551,         2
Unannotated, PSIPP,  22,   0,  18,   283.800,  3450.551,      6788
  Annotated, PSIPP,  22,   0,  19,   282.544,  3934.086,         3
Unannotated, PSIPP,  22,   0,  19,   282.544,  3934.086,      8117
  Annotated, PSIPP,  22,   0,  21,   297.972,  4057.438,         3
Unannotated, PSIPP,  22,   0,  21,   297.972,  4057.438,      7670
  Annotated, PSIPP,  22,   0,  22,   227.883,  2945.461,         2
Unannotated, PSIPP,  22,   0,  22,   227.883,  2945.461,      5998
  Annotated, PSIPP,  22,   0,  23,   297.294,  4287.687,         3
Unannotated, PSIPP,  22,   0,  23,   297.294,  4287.687,      8060
  Annotated, PSIPP,  23,   0,   0,   316.917,  4051.277,         3
Unannotated, PSIPP,  23,   0,   0,   316.917,  4051.277,      7425
  Annotated, PSIPP,  23,   0,   2,   262.448,  3074.033,         2
Unannotated,  CCBS,  23,   0,   2,   262.448,  2937.270,        50
Unannotated, PSIPP,  23,   0,   2,   262.448,  3074.033,      5264
  Annotated, PSIPP,  23,   0,   3,   297.026,  2987.653,         2
Unannotated,  CCBS,  23,   0,   3,   298.341,  2918.145,       420
Unannotated, PSIPP,  23,   0,   3,   297.026,  2987.653,      5480
  Annotated, PSIPP,  23,   0,   4,   233.124,  3434.224,         2
Unannotated, PSIPP,  23,   0,   4,   233.124,  3434.224,      6679
  Annotated, PSIPP,  23,   0,   5,   287.734,  3304.761,         2
Unannotated, PSIPP,  23,   0,   5,   287.734,  3304.761,      7203
  Annotated, PSIPP,  23,   0,   6,   304.726,  3384.837,         2
Unannotated, PSIPP,  23,   0,   6,   304.726,  3384.837,      6217
  Annotated, PSIPP,  23,   0,   7,   280.753,  4255.841,         3
Unannotated, PSIPP,  23,   0,   7,   280.753,  4255.841,      8018
  Annotated, PSIPP,  23,   0,   9,   305.905,  3310.561,         2
Unannotated,  CCBS,  23,   0,   9,   305.905,  3209.250,       851
Unannotated, PSIPP,  23,   0,   9,   305.905,  3310.561,      6757
  Annotated, PSIPP,  23,   0,  11,   267.133,  3128.941,         2
Unannotated, PSIPP,  23,   0,  11,   267.133,  3128.941,      6103
  Annotated, PSIPP,  23,   0,  12,   284.936,  3992.424,         3
Unannotated,  CCBS,  23,   0,  12,   285.091,  3838.657,       747
Unannotated, PSIPP,  23,   0,  12,   284.936,  3992.424,      7760
  Annotated, PSIPP,  23,   0,  13,   315.636,  4135.378,         3
Unannotated, PSIPP,  23,   0,  13,   315.636,  4135.378,      7783
  Annotated, PSIPP,  23,   0,  14,   252.131,  3298.372,         2
Unannotated, PSIPP,  23,   0,  14,   252.131,  3298.372,      6161
  Annotated, PSIPP,  23,   0,  15,   285.131,  3724.051,         3
Unannotated, PSIPP,  23,   0,  15,   285.131,  3724.051,      8069
  Annotated, PSIPP,  23,   0,  16,   247.982,  3909.523,         3
Unannotated, PSIPP,  23,   0,  16,   247.982,  3909.523,      7937
  Annotated, PSIPP,  23,   0,  17,   294.119,  4301.843,         3
Unannotated, PSIPP,  23,   0,  17,   294.119,  4301.843,      7766
  Annotated, PSIPP,  23,   0,  18,   283.800,  3723.340,         3
Unannotated, PSIPP,  23,   0,  18,   283.800,  3723.340,      7131
  Annotated, PSIPP,  23,   0,  19,   282.544,  4037.597,         3
Unannotated, PSIPP,  23,   0,  19,   282.544,  4037.597,      8584
  Annotated, PSIPP,  23,   0,  22,   227.883,  3102.834,         2
Unannotated, PSIPP,  23,   0,  22,   227.883,  3102.834,      6296
  Annotated, PSIPP,  23,   0,  23,   297.294,  4386.452,         3
Unannotated, PSIPP,  23,   0,  23,   297.294,  4386.452,      8512
  Annotated, PSIPP,  24,   0,   0,   316.917,  4203.646,         3
Unannotated, PSIPP,  24,   0,   0,   316.917,  4203.646,      7991
  Annotated, PSIPP,  24,   0,   2,   262.448,  3233.784,         2
Unannotated,  CCBS,  24,   0,   2,   262.448,  3097.021,        50
Unannotated, PSIPP,  24,   0,   2,   262.448,  3233.784,      5718
  Annotated, PSIPP,  24,   0,   3,   297.026,  3139.832,         2
Unannotated,  CCBS,  24,   0,   3,   298.341,  3070.833,     26333
Unannotated, PSIPP,  24,   0,   3,   297.026,  3139.832,      5832
  Annotated, PSIPP,  24,   0,   4,   233.124,  3562.714,         2
Unannotated, PSIPP,  24,   0,   4,   233.124,  3562.714,      6977
  Annotated, PSIPP,  24,   0,   5,   305.418,  3610.179,         2
Unannotated, PSIPP,  24,   0,   5,   305.418,  3610.179,      7345
  Annotated, PSIPP,  24,   0,   6,   304.726,  3587.010,         2
Unannotated, PSIPP,  24,   0,   6,   304.726,  3587.010,      6817
  Annotated, PSIPP,  24,   0,   7,   280.753,  4288.219,         3
Unannotated, PSIPP,  24,   0,   7,   280.753,  4288.219,      8277
  Annotated, PSIPP,  24,   0,   9,   305.905,  3573.758,         2
Unannotated,  CCBS,  24,   0,   9,   305.905,  3464.734,      5215
Unannotated, PSIPP,  24,   0,   9,   305.905,  3573.758,      6959
  Annotated, PSIPP,  24,   0,  11,   267.133,  3348.852,         2
Unannotated, PSIPP,  24,   0,  11,   267.133,  3348.852,      6438
  Annotated, PSIPP,  24,   0,  12,   284.936,  4242.268,         3
Unannotated,  CCBS,  24,   0,  12,   285.091,  4073.379,      2456
Unannotated, PSIPP,  24,   0,  12,   284.936,  4242.268,      8131
  Annotated, PSIPP,  24,   0,  13,   315.636,  4284.013,         3
Unannotated, PSIPP,  24,   0,  13,   315.636,  4284.013,      8208
  Annotated, PSIPP,  24,   0,  14,   252.131,  3546.698,         2
Unannotated, PSIPP,  24,   0,  14,   252.131,  3546.698,      6389
  Annotated, PSIPP,  24,   0,  15,   285.131,  3796.351,         3
Unannotated, PSIPP,  24,   0,  15,   285.131,  3796.351,      8391
  Annotated, PSIPP,  24,   0,  16,   247.982,  4124.305,         3
Unannotated, PSIPP,  24,   0,  16,   247.982,  4124.305,      8370
  Annotated, PSIPP,  24,   0,  17,   294.119,  4476.166,         3
Unannotated, PSIPP,  24,   0,  17,   294.119,  4476.166,      8074
  Annotated, PSIPP,  24,   0,  18,   283.800,  3765.106,         3
Unannotated, PSIPP,  24,   0,  18,   283.800,  3765.106,      7598
  Annotated, PSIPP,  24,   0,  19,   282.544,  4121.749,         3
Unannotated, PSIPP,  24,   0,  19,   282.544,  4121.749,      8744
  Annotated, PSIPP,  24,   0,  22,   227.883,  3248.226,         2
Unannotated, PSIPP,  24,   0,  22,   227.883,  3248.226,      6642
  Annotated, PSIPP,  24,   0,  23,   297.294,  4529.043,         3
Unannotated, PSIPP,  24,   0,  23,   297.294,  4529.043,      8560
  Annotated, PSIPP,  25,   0,   0,   316.917,  4342.900,         3
Unannotated, PSIPP,  25,   0,   0,   316.917,  4342.900,      8302
  Annotated, PSIPP,  25,   0,   2,   262.448,  3249.350,         2
Unannotated,  CCBS,  25,   0,   2,   262.448,  3112.587,        52
Unannotated, PSIPP,  25,   0,   2,   262.448,  3249.350,      6044
  Annotated, PSIPP,  25,   0,   3,   297.026,  3257.198,         2
Unannotated, PSIPP,  25,   0,   3,   297.026,  3257.198,      6374
  Annotated, PSIPP,  25,   0,   4,   257.520,  3820.233,         2
Unannotated, PSIPP,  25,   0,   4,   257.520,  3820.233,      7247
  Annotated, PSIPP,  25,   0,   5,   305.418,  3664.778,         2
Unannotated, PSIPP,  25,   0,   5,   305.418,  3664.778,      7877
  Annotated, PSIPP,  25,   0,   6,   304.726,  3718.484,         2
Unannotated, PSIPP,  25,   0,   6,   304.726,  3718.484,      7386
  Annotated, PSIPP,  25,   0,   7,   280.753,  4369.018,         3
Unannotated, PSIPP,  25,   0,   7,   280.753,  4369.018,      8393
  Annotated, PSIPP,  25,   0,   9,   305.905,  3798.931,         3
Unannotated,  CCBS,  25,   0,   9,   304.955,  3687.195,      9283
Unannotated, PSIPP,  25,   0,   9,   305.905,  3798.931,      7718
  Annotated, PSIPP,  25,   0,  11,   267.133,  3563.167,         2
Unannotated, PSIPP,  25,   0,  11,   267.133,  3563.167,      6852
  Annotated, PSIPP,  25,   0,  12,   289.678,  4531.946,         3
Unannotated, PSIPP,  25,   0,  12,   289.678,  4531.946,      8721
  Annotated, PSIPP,  25,   0,  13,   315.636,  4474.770,         3
Unannotated, PSIPP,  25,   0,  13,   315.636,  4474.770,      8615
  Annotated, PSIPP,  25,   0,  14,   252.131,  3676.052,         2
Unannotated, PSIPP,  25,   0,  14,   252.131,  3676.052,      6929
  Annotated, PSIPP,  25,   0,  15,   285.131,  3916.376,         3
Unannotated, PSIPP,  25,   0,  15,   285.131,  3916.376,      8493
  Annotated, PSIPP,  25,   0,  16,   247.982,  4238.973,         3
Unannotated, PSIPP,  25,   0,  16,   247.982,  4238.973,      8825
  Annotated, PSIPP,  25,   0,  17,   294.119,  4661.369,         3
Unannotated, PSIPP,  25,   0,  17,   294.119,  4661.369,      8370
  Annotated, PSIPP,  25,   0,  18,   283.800,  3912.584,         3
Unannotated, PSIPP,  25,   0,  18,   283.800,  3912.584,      7699
  Annotated, PSIPP,  25,   0,  19,   282.544,  4396.362,         3
Unannotated, PSIPP,  25,   0,  19,   282.544,  4396.362,      8934
  Annotated, PSIPP,  25,   0,  22,   227.883,  3303.789,         2
Unannotated, PSIPP,  25,   0,  22,   227.883,  3303.789,      6870
  Annotated, PSIPP,  25,   0,  23,   297.294,  4633.263,         3
Unannotated, PSIPP,  25,   0,  23,   297.294,  4633.263,      8903
